County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
경상북도,포항시남구,동해면,도구리 호,죽장시장,그 밖의 대규모점포,35.988473,129.440169
전라북도,진안군,진안읍,군상리 406번지 7호,진안시장,시장,35.7931262,127.4288444
경상북도,포항시남구,동해면,도구리 호,포항시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,포항시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,포항시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,포항시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,장기시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,장기시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,장기시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,장기시장,그 밖의 대규모점포,35.988473,129.440169
전라남도,강진군,강진읍,동성리 187-5,강진읍시장,전통시장,34.6399204,126.7737937
전라남도,강진군,마량면,마량리 987-11,마량5일시장,전통시장,34.4509912,126.816851
전라남도,강진군,병영면,삼인리 318,병영5일시장,전통시장,34.7137542,126.8156663
전라남도,고흥군,고흥읍,남계리 628,고흥전통시장,전통시장,34.6080686,127.2857701
전라남도,고흥군,과역면,과역리 162,과역전통시장,전통시장,34.6792969,127.3623771
전라남도,고흥군,도양읍,봉암리 2699-70,녹동전통시장,전통시장,34.527926,127.1383379
전라남도,고흥군,도화면,당오리 568-1,도화전통시장,전통시장,34.5098853,127.3219156
전라남도,고흥군,동강면,유둔리 7-2,동강전통시장,전통시장,34.7802896,127.3344735
전라남도,곡성군,곡성읍,읍내리 208,곡성기차마을전통시장,전통시장,35.2800752,127.2993238
전라남도,곡성군,석곡면,석곡리 80-2,석곡전통시장,전통시장,35.133008,127.2541105
전라남도,곡성군,옥과면,리문리 254-5,옥과5일시장,전통시장,35.2755622,127.1382017
전라남도,광양시,광양읍,목성리 696-3,광양5일시장,전통시장,34.9712327,127.590253
전라남도,광양시,광영동,682 A동 682-1 B동,광영상설시장,전통시장,34.9614521,127.7203142
전라남도,광양시,옥곡면,신금리 1337-1,옥곡5일시장,전통시장,34.9883708,127.7004974
전라남도,구례군,구례읍,봉동리 190-1,구례5일시장,전통시장,35.2107746,127.4698787
전라남도,구례군,구례읍,봉동리 378-1,구례상설시장,전통시장,35.2095933,127.4657522
전라남도,구례군,산동면,원촌리 38,지리산나들이장터,전통시장,35.3115497,127.4444883
전라남도,나주시,공산면,금곡리 862-14,공산5일시장,전통시장,34.9435362,126.6079619
전라남도,나주시,남평읍,남평리 69-1,남평5일시장,전통시장,35.0457521,126.8416835
전라남도,나주시,다시면,동곡리 39-46,다시5일시장,전통시장,35.0157326,126.6357559
전라남도,나주시,삼도동,1388-2,나주목사고을시장,전통시장,35.0370924,126.7237578
전라남도,나주시,세지면,오봉리 246-3,세지5일장,전통시장,34.9202073,126.7475359
전라남도,나주시,이창동,765,영산포풍물시장,전통시장,34.9915118,126.7072434
전라남도,목포시,광동1가,4-13,목포종합수산시장,전통시장,34.7877803,126.3898906
전라남도,목포시,산정동,1732,신중앙시장,전통시장,34.8098141,126.3772932
전라남도,목포시,수강동1가,1,항동시장,전통시장,34.7858852,126.3856788
전라남도,무안군,무안읍,성내리 21-6,무안전통시장,전통시장,34.9933227,126.4732499
전라남도,무안군,일로읍,월암리 111-9,일로전통시장,전통시장,34.8473258,126.494891
전라남도,보성군,벌교읍,회정리 663-23,벌교5일시장,전통시장,34.8447992,127.3449899
전라남도,보성군,벌교읍,벌교리 887-22,벌교매일시장,전통시장,34.8430211,127.3460281
전라남도,보성군,보성읍,원봉리 2-1,녹차골보성향토시장(보성읍5일시장),전통시장,34.765021,127.077701
전라남도,보성군,보성읍,보성리 895-14,보성매일시장,전통시장,34.7681597,127.0806949
전라남도,보성군,복내면,복내리 152-14,복내5일시장,전통시장,34.8935277,127.1329951
전라남도,보성군,조성면,조성리 513-1,조성5일시장,전통시장,34.8065645,127.2457003
전라남도,순천시,동외동,168-1,웃장,전통시장,34.9588078,127.4852026
전라남도,순천시,풍덕동,1264,순천시아랫장(순천아랫장),전통시장,34.9453204,127.4953718
전라남도,신안군,지도읍,읍내리 168-6,지도 전통시장,전통시장,35.058867,126.2070891
전라남도,여수시,교동,605-3,교동시장,전통시장,34.7389628,127.7302289
전라남도,여수시,교동,680,(주)여수수산시장,전통시장,34.7381372,127.731763
전라남도,여수시,교동,400-1,중앙시장,전통시장,34.7406323,127.7325764
전라남도,여수시,교동,88,해안로건어물상가시장,전통시장,34.7408584,127.7338936
전라남도,여수시,남산동,4,여수수산물특화시장,전통시장,34.7368724,127.7328415
전라남도,여수시,서교동,534-16,여수서시장주변시장,전통시장,34.7407648,127.7283435
전라남도,여수시,소라면,덕양리 1271,덕양시장,전통시장,34.797791,127.6310866
전라남도,여수시,중앙동,362-1,중앙선어시장,전통시장,34.7394294,127.7370657
전라남도,여수시,학동,35-3번지,쌍봉시장,전통시장,34.76414,127.6649826
전라남도,여수시,학동,35-2,제일시장,전통시장,34.7641887,127.6646572
전라남도,여수시,학동,35-1,진남시장,전통시장,34.7642683,127.6641429
전라남도,여수시,학동,58-7,도깨비시장,전통시장,34.763296,127.6565765
전라남도,영광군,영광읍,도동리 186,굴비골영광시장(구 영광매일시장),전통시장,35.2751226,126.5123219
전라남도,영광군,영광읍,신하리 324-3,영광고추특화시장,전통시장,35.2745375,126.4940751
전라남도,영광군,영광읍,남천리 321-1,영광터미널시장,전통시장,35.2755192,126.5031032
전라남도,영암군,시종면,만수리 933-40,시종5일시장,전통시장,34.868094,126.6086396
전라남도,영암군,신북면,월평리 126-3,신북5일시장,전통시장,34.8884346,126.692522
전라남도,영암군,영암읍,동무리 17-3,영암5일시장,전통시장,34.8013527,126.7010141
전라남도,영암군,학산면,독천리 1237-2,독천5일시장,전통시장,34.7246247,126.5670201
전라남도,완도군,노화읍,이포리 678-13,노화전통시장,전통시장,34.1775572,126.5732291
전라남도,완도군,완도읍,군내리 1249-2,완도전통시장(구 완도5일시장),전통시장,34.3160717,126.7481095
전라남도,완도군,완도읍,군내리 1249번지,완도남양시장(구 완도종합시장),전통시장,34.3165179,126.7477207
전라남도,장성군,북이면,사거리 717-3,사거리시장,전통시장,35.4280034,126.8068608
전라남도,장성군,삼계면,사창리 482-44,사창시장,전통시장,35.2604572,126.6630481
전라남도,장성군,황룡면,월평리 151-1,황룡시장,전통시장,35.291638,126.7738424
전라남도,장흥군,관산읍,옥당리 489-1,천관산관광시장,전통시장,34.5629333,126.9372241
전라남도,장흥군,대덕읍,신월리 111,대덕읍전통시장(대덕시장),전통시장,34.4992938,126.8874101
전라남도,장흥군,용산면,인암리 800-1,용산시장,전통시장,34.6148815,126.9154183
전라남도,장흥군,장평면,양촌리 224,장평시장,전통시장,34.7754722,126.9779797
전라남도,진도군,진도읍,남동리 731,진도읍조금시장,전통시장,34.4815599,126.2573007
전라남도,진도군,진도읍,남동리 487-5,진도상설전통시장,전통시장,34.4813518,126.2648927
전라남도,함평군,월야면,월야리 713-43,월야시장,전통시장,35.1793888,126.6267689
전라남도,함평군,함평읍,기각리 980-2,함평천지전통시장,전통시장,35.0645523,126.5228082
전라남도,함평군,해보면,문장리 822-116,해보시장,전통시장,35.1813001,126.6038676
전라남도,해남군,북일면,흥촌리 161,좌일5일시장,전통시장,34.4638279,126.6721998
전라남도,해남군,북평면,남창리 1279-1,북평면남창5일시장,전통시장,34.4045596,126.6268153
전라남도,해남군,문내면,동외리 919-17,우수영5일시장,전통시장,34.5968978,126.3113414
전라남도,해남군,송지면,산정리 772-3,송지산정5일시장,전통시장,34.3695779,126.5191026
전라남도,해남군,해남읍,고도리 102-4,해남읍5일시장,전통시장,34.5688902,126.5971145
전라남도,해남군,화원면,금평길 14,화원5일시장,전통시장,34.6694253,126.3280089
전라남도,해남군,황산면,남리리 7번지,남리5일시장,전통시장,34.5749134,126.4322285
전라남도,화순군,능주면,관영리 94-8,능주전통시장,전통시장,34.9909591,126.958809
전라남도,화순군,동복면,천변리 92,동복전통시장,전통시장,35.0715968,127.1257127
전라남도,화순군,사평리,1049-90,사평전통시장,전통시장,35.0049775,127.0972662
전라남도,화순군,이양면,이양리 303-3,이양전통시장,전통시장,34.8826694,126.9868374
전라남도,화순군,화순읍,삼천리 621,화순고인돌전통시장,전통시장,35.0593624,126.9836478
전라북도,고창군,고창읍,읍내리 367,고창전통시장,전통시장,35.4325942,126.6984092
전라북도,고창군,대산면,매산리 200-13,대산전통시장,전통시장,35.3400409,126.5992573
전라북도,고창군,무장면,무장리 85-1,무장전통시장,전통시장,35.4144902,126.5604529
전라북도,고창군,상하면,하장리 939-3,상하전통시장,전통시장,35.4440836,126.4919225
전라북도,고창군,해리면,하련리 685-55,해리전통시장,전통시장,35.4584685,126.5421015
전라북도,고창군,흥덕면,흥덕리 239-1,흥덕전통시장,전통시장,35.5204105,126.7001052
전라북도,군산시,나운동,836-11,군산주공시장,전통시장,35.9657818,126.6954461
전라북도,군산시,대명동,138-151,역전종합시장,전통시장,35.9809157,126.7204308
전라북도,군산시,대야면,산월리 401-1,대야전통시장,전통시장,35.9451611,126.8172942
전라북도,군산시,명산동,14-27,명산시장,전통시장,35.9837396,126.7095412
전라북도,군산시,신영동,18-1,군산공설시장,전통시장,35.9831811,126.7203122
전라북도,군산시,신영동,19-5,군산신영시장,전통시장,35.9854542,126.7201322
전라북도,김제시,금산면,원평리 91번지,원평공설시장(김제원평시장),전통시장,35.7140559,126.9947365
전라북도,김제시,신풍동,40-2,역전시장,전통시장,35.7930092,126.901511
전라북도,김제시,요촌동,415,김제전통시장,전통시장,35.8017724,126.8837597
전라북도,김제시,요촌동,194-7,금만시장,전통시장,35.8001445,126.886422
전라북도,남원시,금동,262-1,남원공설시장,전통시장,35.4052558,127.3753945
전라북도,남원시,인월면,인월리 252-1,남원인월시장,전통시장,35.461378,127.6020033
전라북도,남원시,하정동,138,용남시장,전통시장,35.4074877,127.3769934
전라북도,무주군,무주읍,읍내리 1152,무주시장(반딧불장터),전통시장,36.0047025,127.6541056
전라북도,무주군,무풍면,현내리 259-5,무풍시장(대덕산장터),전통시장,35.9694327,127.849092
전라북도,무주군,설천면,소천리 904-29,설천시장(삼도봉장터),전통시장,36.0100757,127.7882376
전라북도,무주군,안성면,장기리 1511-123,안성시장(덕유산장터),전통시장,35.8665816,127.6537557
전라북도,부안군,부안읍,21,부안상설시장,전통시장,35.729625,126.736814
전라북도,부안군,줄포면,줄포리 728-3,줄포시장,전통시장,35.5876268,126.6767775
전라북도,순창군,동계면,현포리 623,동계시장,전통시장,35.4395329,127.2396439
전라북도,순창군,순창읍,남계리 800,순창시장,전통시장,35.371851,127.1450683
전라북도,완주군,고산면,읍내리 884-4,고산미소시장,전통시장,35.9742576,127.2055131
전라북도,완주군,봉동읍,장기리 217-13,봉동시장,전통시장,35.9387549,127.1673166
전라북도,완주군,삼례읍,삼례리 923-8,삼례시장,전통시장,35.9106166,127.0735045
전라북도,익산시,금마면,동고도리 701-2,익산금마시장,전통시장,35.9922665,127.0534256
전라북도,익산시,남중동,72-7,북부시장,전통시장,35.9482335,126.9566474
전라북도,익산시,남중동,35-9,익산장(익산북부장),전통시장,35.951233,126.9567754
전라북도,익산시,여산면,여산리 412-4,여산시장,전통시장,36.0589124,127.0835545
전라북도,익산시,와리,565-26,함열시장,전통시장,36.0796279,126.9598446
전라북도,익산시,인화동1가,131-8,익산 구시장,전통시장,35.931588,126.9523553
전라북도,익산시,인화동2가,7,익산남부시장,전통시장,35.9321321,126.9534951
전라북도,익산시,창인동1가,88-5,매일시장,전통시장,35.9404076,126.9496766
전라북도,익산시,창인동1가,137-1,중앙시장,전통시장,35.9418055,126.950127
전라북도,익산시,창인동1가,115-13,서동시장,전통시장,35.9427673,126.9504127
전라북도,익산시,황등면,황등리58,황등시장,전통시장,35.9991228,126.9523791
전라북도,임실군,강진면,갈담리 515-4,강진시장,전통시장,35.5289351,127.1609352
전라북도,임실군,관촌면,관촌리 580-1 586,관촌시장,전통시장,35.6790044,127.2673922
전라북도,임실군,오수면,오수리 351-1,오수시장,전통시장,35.5382491,127.3269414
전라북도,임실군,임실읍,이도리 233-1,임실시장,전통시장,35.6144317,127.2830643
전라북도,장수군,산서면,동화리 839-73,산서시장,전통시장,35.5845568,127.3959034
전라북도,장수군,장계면,장계리 464-1,장계시장,전통시장,35.7296163,127.5824776
전라북도,장수군,장수읍,장수리 460-2,장수시장,전통시장,35.6492696,127.5174629
전라북도,전주시,덕진구,인후동2가 203-10,모래내시장(전주),전통시장,35.8336728,127.1437512
전라북도,전주시,완산구,태평동 43,전주신중앙시장(신중앙시장),전통시장,35.8238638,127.1431979
전라북도,전주시,완산구,전동 295-4,전주남부시장,전통시장,35.8128022,127.1475773
전라북도,전주시,완산구,효자동1가 201-63,서부시장상점가(서부시장 통합),전통시장,35.8052432,127.1266712
전라북도,전주시,완산구,태평동 36-1,전주중앙상가,전통시장,35.8248012,127.1422621
전라북도,정읍시,시기동,280-4,샘고을시장,전통시장,35.5630467,126.8550586
전라북도,정읍시,신태인읍,신태인리 85-10,신태인시장,전통시장,35.6847168,126.8878675
전라북도,정읍시,연지동,44,정읍연지시장,전통시장,35.5737233,126.8459471
전라북도,진안군,군상리,406-7,진안고원시장,전통시장,35.7926228,127.4294517
경상북도,경산시,서상동,10,경산공설시장,전통시장,35.820501,128.7353729
경상북도,경산시,자인면,서부리 254,자인공설시장,전통시장,35.8164754,128.8229959
경상북도,경주시,감포리,436-1,감포시장,전통시장,35.8041115,129.5020512
경상북도,경주시,건천읍,건천리 339-4,건천시장,전통시장,35.8483002,129.1048088
경상북도,경주시,구정동,429-7,불국시장,전통시장,35.7759834,129.3009816
경상북도,경주시,노동동,230,봉황중심상가시장,전통시장,35.8421457,129.2106723
경상북도,경주시,서면,아화리 240-2,서면시장,전통시장,35.8947207,129.0484692
경상북도,경주시,성건동,339-2,경주중앙시장,전통시장,35.8440274,129.2063261
경상북도,경주시,성건동,629-10,북부상가시장,전통시장,35.853546,129.2075797
경상북도,경주시,성동동,51-1번지 일원,경주성동공설시장,전통시장,35.8454311,129.2163007
경상북도,경주시,안강읍,양월리 1350-1,안강공설시장,전통시장,35.9900129,129.2220917
경상북도,경주시,양북면,어일리 1295-556,양북시장,전통시장,35.7904176,129.4411902
경상북도,경주시,진현동,66-5,불국사상가시장,전통시장,35.7858998,129.3276039
경상북도,경주시,하서리,1502,양남시장,전통시장,35.6752126,129.4638347
경상북도,경주시,황남동,307-1,황남상가시장,전통시장,35.8356732,129.210298
경상북도,경주시,황오동,234-1,경주중심상가시장,전통시장,35.8422468,129.2146788
경상북도,경주시,황오동,242-4,북정로중심상가시장,전통시장,35.8422634,129.2151765
경상북도,고령군,대가야읍,지산리 222-2,고령대가야시장,전통시장,35.726922,128.266853
경상북도,구미시,공단동,264-18,제일시장상가,전통시장,36.101697,128.3841164
경상북도,구미시,공단동,107,구미공단종합시장,전통시장,36.1207796,128.3715477
경상북도,구미시,도량동,77,구미파크시장,전통시장,36.1475097,128.3243707
경상북도,구미시,선산읍,완전리 253,선산봉황시장,전통시장,36.2397549,128.3011306
경상북도,구미시,신평동,150-4,신평전통시장,전통시장,36.1231476,128.3611871
경상북도,구미시,원평동,117-20 외,구미새마을중앙시장,전통시장,36.1308217,128.3298591
경상북도,구미시,원평동,1028-2,금오시장,전통시장,36.1262384,128.3406997
경상북도,구미시,원평동,119-2,현대유통쇼핑센타,전통시장,36.129979,128.3300551
경상북도,구미시,원평동,119-15,구미종합상가,전통시장,36.1305211,128.3304583
경상북도,구미시,원평동,118-31,종합제일시장,전통시장,36.130332,128.3296566
경상북도,구미시,임수동,92-9,구미산업유통단지,전통시장,36.1095575,128.4029964
경상북도,구미시,장천면,상장리 918,장천시장,전통시장,36.1257164,128.4933996
경상북도,구미시,해평면,낙성리 138,해평공설시장,전통시장,36.1958325,128.3919427
경상북도,구미시,형곡동,147-1,형곡시장프라자,전통시장,36.1128765,128.3343231
경상북도,구미시,형곡동,321,형곡중앙시장,전통시장,36.1063362,128.3365888
경상북도,구미시,황상동,307-7,인동시장,전통시장,36.1083201,128.420845
경상북도,군위군,군위읍,서부리 18-1,군위전통시장,전통시장,36.239875,128.567871
경상북도,군위군,의흥면,읍내리 594-1,의흥시장,전통시장,36.174101,128.716267
경상북도,김천시,모암동,157번지 일원,중앙시장,전통시장,36.1190281,128.1253925
경상북도,김천시,부곡동,409-1번지 일원,부곡시장,전통시장,36.1257073,128.1044918
경상북도,김천시,평화동,259-1,평화시장,전통시장,36.1237025,128.1129368
경상북도,김천시,황금동,31-1,황금시장,전통시장,36.1166593,128.1253004
경상북도,문경시,가은읍,왕능리 275-26,가은아자개시장,전통시장,36.646444,128.0609177
경상북도,문경시,문경읍,하리 88-2,문경전통시장,전통시장,36.7355777,128.107396
경상북도,문경시,점촌동,197-14,(유)문경시중앙시장,전통시장,36.5935563,128.1973647
경상북도,문경시,흥덕동,794-1,점촌전통시장 (구 신흥시장),전통시장,36.6012931,128.2042448
경상북도,문경시,흥덕동,794-1,문경중앙시장,전통시장,36.6012931,128.2042448
경상북도,봉화군,봉화읍,내성리 419-20,봉화상설시장,전통시장,36.8903295,128.7347542
경상북도,봉화군,봉화읍,내성리 192-1,봉화내성시장,전통시장,36.8888673,128.739268
경상북도,봉화군,춘양면,의양리 357-29,억지춘양시장,전통시장,36.9363896,128.9130309
경상북도,상주시,남성동,85-10,상주중앙시장,전통시장,36.4134119,128.1606967
경상북도,상주시,남성동,113-28,풍물시장,전통시장,36.4128621,128.1606317
경상북도,상주시,남성4길,43 일원,남성시장,전통시장,36.4144107,128.1621073
경상북도,상주시,은척면,봉중리383-2,은척시장,전통시장,36.5327395,128.0730645
경상북도,상주시,함창읍,구향리 122,함창시장,전통시장,36.5677519,128.1800476
경상북도,상주시,화서면,신봉3리 128-7,화령시장,전통시장,36.445436,127.951397
경상북도,성주군,성주읍,경산리 718-63,성주시장,전통시장,35.9144748,128.2851068
경상북도,안동시,서부동,181-1,안동구시장,전통시장,36.5657191,128.7279077
경상북도,안동시,옥야동,285-1,중앙신시장,전통시장,36.5650969,128.7241976
경상북도,안동시,용상동,1242,용상공설시장,전통시장,36.5593093,128.7500381
경상북도,안동시,율세동,410-5,북문시장,전통시장,36.5684772,128.7327368
경상북도,안동시,태화동,60-12,안동서부시장,전통시장,36.5652343,128.7149805
경상북도,안동시,풍산읍,하리리 234-6,풍산공설시장,전통시장,36.5772065,128.5765854
경상북도,안동시,풍천면,구담리 494-1,구담공설시장,전통시장,36.5420615,128.4642977
경상북도,영덕군,강구면,오포리 535,강구시장,전통시장,36.3579917,129.3804741
경상북도,영덕군,남정면,장사리365,남정시장,전통시장,36.2855737,129.372882
경상북도,영덕군,영해면,성내리 468-1,영해만세시장,전통시장,36.5404087,129.4074355
경상북도,영양군,영양로,영양읍 서부리 288-3,영양시장,전통시장,36.664588,129.115991
경상북도,영주시,영주동,315-6,영주골목시장,전통시장,36.8245464,128.6229693
경상북도,영주시,영주동,547,영주중앙시장,전통시장,36.8257666,128.6205372
경상북도,영주시,영주동,373-5,선비골전통시장,전통시장,36.8242977,128.6233503
경상북도,영주시,영주동,376-1,영주문화시장,전통시장,36.8240715,128.6235843
경상북도,영주시,풍기읍,성내리 1-4,풍기중앙시장,전통시장,36.8705959,128.5282474
경상북도,영주시,풍기읍,산법리 446-4 8,풍기선비골인삼시장,전통시장,36.886914,128.5406285
경상북도,영주시,풍기읍,성내리 148,풍기토종인삼시장,전통시장,36.8703791,128.5225796
경상북도,영주시,하망동,364-30,영주소백쇼핑몰,전통시장,36.8234787,128.6261789
경상북도,영주시,하망동,362-4,영주공설시장,전통시장,36.8227626,128.6264789
경상북도,영주시,휴천동,330,신영주번개시장,전통시장,36.8122417,128.6220565
경상북도,예천군,노하리,74-16,예천맛고을시장,전통시장,36.6569,128.4548607
경상북도,예천군,예천읍,동본리 553,예천상설시장,전통시장,36.6561212,128.4563124
경상북도,예천군,예천읍,동본리 497-1,예천중앙시장,전통시장,36.6574469,128.4577968
경상북도,예천군,용궁면,읍부리 329-1,용궁시장,전통시장,36.6068638,128.275288
경상북도,예천군,풍양면,낙상리 157-7,풍양시장,전통시장,36.5095213,128.2999315
경상북도,울진군,기성면,척산리 211-14,척산시장,전통시장,36.7969148,129.451419
경상북도,울진군,매화면,매화리 1180-1,매화시장,전통시장,36.9098911,129.3802707
경상북도,울진군,북면,부구리 135,흥부시장,전통시장,37.1036071,129.3751746
경상북도,울진군,울진읍,읍내리 63,울진바지게시장,전통시장,36.9913194,129.4020471
경상북도,울진군,죽변면,죽변리 36-8,죽변시장,전통시장,37.05901,129.4223022
경상북도,울진군,평해읍,평해리 879-3,평해시장,전통시장,36.7269413,129.4424208
경상북도,울진군,후포면,삼율리 126,후포시장,전통시장,36.6780294,129.4438049
경상북도,의성군,금성면,대리리 66-7,금성시장,전통시장,36.256264,128.6813401
경상북도,의성군,단촌면,하화리 1097-9,단촌정기시장,전통시장,36.4225899,128.673674
경상북도,의성군,봉양면,화전리 94-5,봉양시장,전통시장,36.2992851,128.581558
경상북도,의성군,안계면,용기리 467-1,안계공설시장,전통시장,36.3844758,128.4383177
경상북도,의성군,의성읍,도동리 758-4,의성공설재래시장,전통시장,36.3451783,128.7001691
경상북도,의성군,의성읍,후죽리 688,의성염매시장,전통시장,36.3502942,128.6956873
경상북도,청도군,금천면,동곡리 776,동곡공설시장,전통시장,35.6920165,128.8910365
경상북도,청도군,이서면,학산리 579-2,이서공설시장,전통시장,35.662709,128.666361
경상북도,청도군,청도읍,고수리 778 외,청도공설시장,전통시장,35.6441496,128.7457658
경상북도,청도군,청도군,풍각면 송서리 572-2,풍각공설시장,전통시장,35.641338,128.618641
경상북도,청송군,부남면,대전리 64-16,부남시장,전통시장,36.3465173,129.0644272
경상북도,청송군,안덕면,명당1리 안덕로57,안덕시장,전통시장,36.288977,128.959955
경상북도,청송군,진보면,진안리 121-3,진보시장,전통시장,36.5283708,129.0462946
경상북도,청송군,청송읍,월막리 423-1,청송시장,전통시장,36.435049,129.0524183
경상북도,청송군,현동면,도평리 839-103,도평시장,전통시장,36.2900986,129.0170697
경상북도,청송군,현서면,구산리 100-14,화목시장,전통시장,36.2753416,128.8971865
경상북도,칠곡군,왜관읍,왜관리 211-187,왜관시장,전통시장,35.9953823,128.398233
경상북도,포항시,남구,구룡포읍 구룡포리 963-2,구룡포시장,전통시장,35.9902836,129.5540722
경상북도,포항시,남구,오천읍 구정리 34-5,오천삼광시장,전통시장,35.9781349,129.4123928
경상북도,포항시,남구,오천읍 세계리 823-1,오천시장,전통시장,35.9658742,129.4179827
경상북도,포항시,남구,청림동 588-2,청림시장,전통시장,35.9965324,129.4103169
경상북도,포항시,남구,송도동 493-11,포항운하송림시장,전통시장,36.028176,129.3763345
경상북도,포항시,남구,연일읍 생지리 194-1,연일전통시장,전통시장,35.9963575,129.3487086
경상북도,포항시,남구,효자동 301-1,효자시장,전통시장,36.0079908,129.3315903
경상북도,포항시,남구,해도동 79-1,대해불빛시장,전통시장,36.0187891,129.3685818
경상북도,포항시,남구,동해면 약전리 436-3,영남시장,전통시장,35.9879001,129.4492143
경상북도,포항시,남구,해도동 435-31,포항큰동해시장,전통시장,36.0261721,129.371093
경상북도,포항시,남구,상도동 629,남부시장,전통시장,36.0126278,129.3561749
경상북도,포항시,남구,상도동 1-12,상대종합시장,전통시장,36.0199356,129.3610537
경상북도,포항시,남구,대도동 143-1,해도5(형산)시장,전통시장,36.0127295,129.3664082
경상북도,포항시,북구,기계면 현내리 403,기계시장,전통시장,36.069941,129.2084557
경상북도,포항시,북구,흥해읍 성내리 61-2,흥해시장,전통시장,36.110608,129.3483563
경상북도,포항시,북구,상원동 468-23,중앙상가,전통시장,36.0401465,129.3661482
경상북도,포항시,북구,죽도동 574-4,죽도어시장,전통시장,36.035151,129.369029
경상북도,포항시,북구,용흥동 357-1,한라종합시장,전통시장,36.0412124,129.3512655
경상북도,포항시,북구,환호동 377-5,환호그린빌시장,전통시장,36.0680266,129.391199
경상북도,포항시,북구,장성동 1352-1,그린종합시장,전통시장,36.0672892,129.3809659
경상북도,포항시,북구,창포동630,두호1시장,전통시장,36.0617262,129.3693624
경상북도,포항시,북구,대신동 63-16,영일대북부시장,전통시장,36.0466285,129.3689216
경상북도,포항시,북구,학잠동 83,양학시장,전통시장,36.0271701,129.3498886
경상북도,포항시,북구,두호동 1079,장량성도시장,전통시장,36.0684398,129.3813737
경상북도,포항시,북구,죽도동 2번지일대,죽도시장,전통시장,36.0357789,129.3669813
경상북도,포항시,북구,청하면 미남리 382-3,청하시장,전통시장,36.1970077,129.3398856
경상북도,포항시,죽도동,5-22,죽도농산물시장,전통시장,36.0345826,129.3679703
경상남도,거제시,능포동,633-215,옥수시장,전통시장,34.8753614,128.7308734
경상남도,거제시,옥포동,525-19,옥포국제시장,전통시장,34.8943843,128.6895486
경상남도,거창군,중앙리,154-12,거창시장,전통시장,35.6858378,127.9135325
경상남도,고성군,고성읍,서외리 1-6,고성시장,전통시장,34.9771324,128.3230351
경상남도,고성군,고성읍,성내리 212-3,고성공룡시장,전통시장,34.9726651,128.3233966
경상남도,고성군,영오면,영산리 232-1,영오시장,전통시장,35.1089551,128.2376053
경상남도,고성군,회화면,배둔리 826-2,배둔시장,전통시장,35.0573372,128.3691496
경상남도,김해시,동상동,877-2,김해전통시장(김해동상시장),전통시장,35.2362459,128.8838528
경상남도,김해시,무계동,189-3,장유전통시장(장유중앙시장),전통시장,35.2005914,128.8148056
경상남도,김해시,삼안로,삼방동 665-8,삼방시장,전통시장,35.2501,128.910037
경상남도,김해시,외동,1254-2,외동전통시장,전통시장,35.2329299,128.8660095
경상남도,김해시,진례면,송정리 239-3,진례전통시장,전통시장,35.2487444,128.7488648
경상남도,김해시,진영읍,진영리 235-16,진영전통시장,전통시장,35.3021917,128.7306275
경상남도,남해군,남면,당항리 1381-5,남면공설시장,전통시장,34.7710832,127.8857257
경상남도,남해군,이동면,무림리,이동공설시장,전통시장,34.7932,127.9589
경상남도,밀양시,내일동,174-9,내일전통시장,전통시장,35.4933381,128.7533498
경상남도,밀양시,내일동,583-1,밀양아리랑시장,전통시장,35.4930253,128.7525602
경상남도,밀양시,무안면,무안리 814-2,무안시장(무안임시시장),전통시장,35.4701911,128.6521063
경상남도,밀양시,산내면,송백리 1319-13,송백시장,전통시장,35.5862918,128.8817396
경상남도,밀양시,삼랑진읍,송지리359의15,송지시장,전통시장,35.3980029,128.8381143
경상남도,밀양시,하남읍,수산리815-18,수산시장,전통시장,35.3742261,128.7087887
경상남도,사천시,곤양면,남문외리 48-4,곤양종합시장,전통시장,35.0566243,127.9632145
경상남도,사천시,동금동88-4,,삼천포종합시장,전통시장,34.9321224,128.0786584
경상남도,사천시,동동,485-2,삼천포용궁수산시장,전통시장,34.9274576,128.0704854
경상남도,사천시,서동,311-112,삼천포전통수산시장,전통시장,34.9271773,128.0699051
경상남도,사천시,서포면,구평리 644-3,서포시장,전통시장,35.0067885,127.9779823
경상남도,사천시,선구동17-4,,삼천포중앙시장,전통시장,34.9291969,128.0768116
경상남도,사천시,정의리,392-2,사천읍시장,전통시장,35.0844079,128.0886977
경상남도,산천군,단성면,성내리 178,단성시장,전통시장,35.298199,127.958088
경상남도,산청군,산청읍,산청리 252-2,산청시장,전통시장,35.4148578,127.8761739
경상남도,산청군,생초면,어서리 259-14,생초시장,전통시장,35.4924153,127.836127
경상남도,산청군,시천면,사리 931-3,덕산시장,전통시장,35.276946,127.8376008
