Station_Name,Latitude,Longitude,County,City
우성아파트,36.568105,128.698291,경상북도,안동시
운곡길,36.583069,128.664229,경상북도,안동시
웅부그린아파트,36.57901,128.716836,경상북도,안동시
이개1리,36.614466,128.639323,경상북도,안동시
이개2리,36.603691,128.644841,경상북도,안동시
이개리,36.610792,128.641632,경상북도,안동시
임하댐입구,36.543079,128.876334,경상북도,안동시
임하보조댐,36.536698,128.843952,경상북도,안동시
절골,36.565393,128.8835,경상북도,안동시
정백이,36.587514,128.732913,경상북도,안동시
정인학원,36.566499,128.717349,경상북도,안동시
천전.독립운동기념관,36.534376,128.856069,경상북도,안동시
천전리.새마을,36.548394,128.848465,경상북도,안동시
천주마을,36.652893,128.61451,경상북도,안동시
청머리제,36.58466,128.740435,경상북도,안동시
태성아파트,36.567985,128.708219,경상북도,안동시
태장2리,36.63744,128.672839,경상북도,안동시
태장리,36.633702,128.675772,경상북도,안동시
태화오거리,36.567158,128.709531,경상북도,안동시
태화오거리,36.566793,128.710513,경상북도,안동시
평화동행정복지센터건너,36.566334,128.714084,경상북도,안동시
평화동행정복지센터입구,36.566377,128.713132,경상북도,안동시
포진,36.539212,128.809918,경상북도,안동시
학가산온천,36.588112,128.646965,경상북도,안동시
학가산온천,36.589357,128.647609,경상북도,안동시
학산아파트,36.589103,128.643252,경상북도,안동시
해동사앞,36.564547,128.739643,경상북도,안동시
화성아파트,36.579731,128.73347,경상북도,안동시
안동과학대학교,36.58683,128.653394,경상북도,안동시
임하불거리입구,36.536455,128.839545,경상북도,안동시
안동터미널,36.57419,128.67597,경상북도,안동시
SK송현주유소,36.572166,128.699875,경상북도,안동시
개운사,36.539552,128.813102,경상북도,안동시
개운사,36.53947,128.813332,경상북도,안동시
광은교회,36.566397,128.6899,경상북도,안동시
광은교회,36.566469,128.689762,경상북도,안동시
교리,36.582846,128.665136,경상북도,안동시
권태사앞,36.625019,128.664169,경상북도,안동시
금계리,36.613778,128.664821,경상북도,안동시
농산물도매시장,36.589026,128.609183,경상북도,안동시
농산물도매시장,36.590093,128.610191,경상북도,안동시
농업기술센터앞,36.538923,128.805771,경상북도,안동시
망천2리,36.555836,128.882139,경상북도,안동시
머지리,36.58729,128.724905,경상북도,안동시
명륜동,36.568416,128.73086,경상북도,안동시
미름미앞,36.604321,128.672694,경상북도,안동시
백령사,36.538472,128.831424,경상북도,안동시
안동봉화축협건너,36.565572,128.72065,경상북도,안동시
서문교회,36.565751,128.687095,경상북도,안동시
성도아파트입구,36.581524,128.734122,경상북도,안동시
세영두레마을,36.561059,128.699869,경상북도,안동시
세영첼시빌,36.560004,128.698838,경상북도,안동시
송야교입구,36.578757,128.672369,경상북도,안동시
송야교입구,36.578632,128.672514,경상북도,안동시
아랫제마을,36.558672,128.691384,경상북도,안동시
안기동행정복지센터,36.582432,128.714946,경상북도,안동시
안기동행정복지센터건너,36.582692,128.71497,경상북도,안동시
안동대학교후문,36.538675,128.799826,경상북도,안동시
안동대지역협력관,36.541168,128.796205,경상북도,안동시
안동어린이집,36.556793,128.746118,경상북도,안동시
안막동.퇴계로.새고개,36.585613,128.740118,경상북도,안동시
안막재,36.583979,128.740886,경상북도,안동시
옥동3주공,36.567111,128.69253,경상북도,안동시
옥동LPG충전소,36.566845,128.691037,경상북도,안동시
옥동7주공,36.56111,128.697833,경상북도,안동시
옥동근린공원앞,36.558427,128.693705,경상북도,안동시
옥동농협앞,36.562648,128.701414,경상북도,안동시
옥동세영아파트,36.561154,128.69796,경상북도,안동시
제일시추건너,36.587242,128.727308,경상북도,안동시
제일시추,36.587345,128.727318,경상북도,안동시
용상3주공아파트,36.559206,128.748482,경상북도,안동시
용상안동병원,36.560378,128.743589,경상북도,안동시
임하보조댐입구,36.536603,128.844035,경상북도,안동시
임하불거리입구,36.536581,128.839499,경상북도,안동시
장안농원,36.622406,128.663137,경상북도,안동시
정백이,36.587646,128.733376,경상북도,안동시
정인입시학원앞,36.566597,128.717111,경상북도,안동시
천전1리,36.528451,128.858681,경상북도,안동시
퇴계로,36.582587,128.736439,경상북도,안동시
퇴계로,36.582556,128.737444,경상북도,안동시
하이트맥주,36.565486,128.686542,경상북도,안동시
학가산온천,36.589384,128.647453,경상북도,안동시
농산물도매시장,36.588871,128.609241,경상북도,안동시
안동고추유통센터,36.588318,128.611801,경상북도,안동시
서안동가구단지,36.588957,128.61352,경상북도,안동시
대흥분교,36.621338,128.622403,경상북도,안동시
대흥분교,36.621409,128.622509,경상북도,안동시
삼거리,36.633649,128.625962,경상북도,안동시
이개1리,36.614512,128.639515,경상북도,안동시
이개리,36.610715,128.641802,경상북도,안동시
성곡리.독실,36.629964,128.642522,경상북도,안동시
이개2리,36.6038,128.644897,경상북도,안동시
명리.말울리,36.595878,128.64538,경상북도,안동시
봉정사,36.6487,128.662806,경상북도,안동시
장안농원,36.622442,128.663271,경상북도,안동시
서후우체국,36.615993,128.663763,경상북도,안동시
서후우체국,36.616084,128.663612,경상북도,안동시
권태사앞,36.624962,128.664284,경상북도,안동시
금계리,36.613839,128.664937,경상북도,안동시
금계.검제,36.609954,128.668264,경상북도,안동시
교리,36.588418,128.668972,경상북도,안동시
교리,36.588499,128.669073,경상북도,안동시
교리,36.588348,128.669103,경상북도,안동시
교리,36.588419,128.669203,경상북도,안동시
상태장,36.639674,128.672536,경상북도,안동시
태장2리,36.637308,128.67305,경상북도,안동시
태장리,36.633666,128.676002,경상북도,안동시
안동터미널,36.57349,128.67566,경상북도,안동시
금계리,36.598843,128.676446,경상북도,안동시
교리.새마을,36.594947,128.677788,경상북도,안동시
제봉골,36.587639,128.680595,경상북도,안동시
안동대학교후문,36.538823,128.799904,경상북도,안동시
포진,36.539103,128.809883,경상북도,안동시
광산,36.548103,128.841316,경상북도,안동시
비리실,36.537901,128.847659,경상북도,안동시
천전리.새마을,36.548393,128.848617,경상북도,안동시
천전2리.건능골,36.555346,128.855591,경상북도,안동시
천전.독립운동기념관,36.534471,128.855877,경상북도,안동시
임하댐,36.533174,128.875059,경상북도,안동시
임하댐,36.53313,128.875188,경상북도,안동시
임하댐입구,36.54308,128.8765,경상북도,안동시
땅골,36.560084,128.880344,경상북도,안동시
임하댐,36.533543,128.881942,경상북도,안동시
절골,36.565371,128.883638,경상북도,안동시
망천리입구,36.546047,128.886233,경상북도,안동시
오미2리,36.594063,128.500977,경상북도,안동시
송지,36.59249,128.509443,경상북도,안동시
오미1리,36.592198,128.518953,경상북도,안동시
오미1리,36.592653,128.521413,경상북도,안동시
오미1리,36.591984,128.523744,경상북도,안동시
갓뒤,36.591483,128.535229,경상북도,안동시
괴정,36.595206,128.53688,경상북도,안동시
현애,36.621632,128.537873,경상북도,안동시
풍산농공단지,36.599641,128.538005,경상북도,안동시
샛터,36.622412,128.538138,경상북도,안동시
괴정.풍산김치공장,36.590819,128.5396,경상북도,안동시
까칠개,36.589437,128.543645,경상북도,안동시
국립종자원,36.58798,128.550891,경상북도,안동시
신양1리,36.61035,128.554022,경상북도,안동시
신양1리,36.606085,128.554437,경상북도,안동시
풍산초등안양분교,36.613061,128.554565,경상북도,안동시
신양2리,36.615992,128.554747,경상북도,안동시
신양3리,36.627339,128.555915,경상북도,안동시
창말,36.617526,128.556462,경상북도,안동시
매곡2리,36.597452,128.560201,경상북도,안동시
안교사거리,36.583363,128.561565,경상북도,안동시
농협주유소,36.583054,128.561945,경상북도,안동시
매곡,36.59488,128.563048,경상북도,안동시
풍산고등학교,36.581921,128.565277,경상북도,안동시
매곡,36.58769,128.567506,경상북도,안동시
어란리,36.587218,128.568959,경상북도,안동시
어란리,36.587063,128.569067,경상북도,안동시
어란리,36.587161,128.569129,경상북도,안동시
만운1리,36.594067,128.574236,경상북도,안동시
만운2리,36.607495,128.579566,경상북도,안동시
추월,36.621465,128.580513,경상북도,안동시
죽전,36.64036,128.590217,경상북도,안동시
죽전,36.618562,128.601074,경상북도,안동시
계명,36.610195,128.604808,경상북도,안동시
오동정,36.608401,128.608708,경상북도,안동시
안동종합유통단지,36.591254,128.610673,경상북도,안동시
상리리,36.585652,128.583546,경상북도,안동시
SK바이오사이언스 건너,36.600431,128.544024,경상북도,안동시
갓뒤,36.59172,128.535458,경상북도,안동시
경북도청,36.573922,128.508841,경상북도,안동시
경북지방경찰청,36.576785,128.499117,경상북도,안동시
경북지방경찰청,36.576563,128.500638,경상북도,안동시
경상북도교육청,36.577295,128.511619,경상북도,안동시
경상북도교육청,36.577732,128.513166,경상북도,안동시
경상북도북부청사,36.581814,128.581155,경상북도,안동시
경북도청,36.573808,128.509073,경상북도,안동시
괴정.풍산김치공장,36.590873,128.53942,경상북도,안동시
괴정,36.595166,128.536753,경상북도,안동시
까칠개,36.58931,128.543784,경상북도,안동시
노리,36.590067,128.621789,경상북도,안동시
노리,36.590466,128.632738,경상북도,안동시
경북바이오산업연구원건너,36.59456,128.545924,경상북도,안동시
대두서리,36.618059,128.619163,경상북도,안동시
만운1리,36.594047,128.574088,경상북도,안동시
만운2리,36.607536,128.579381,경상북도,안동시
매곡,36.587788,128.567204,경상북도,안동시
매곡2리,36.597525,128.560029,경상북도,안동시
미질,36.601335,128.546589,경상북도,안동시
번곡,36.590819,128.548315,경상북도,안동시
상리3리,36.593689,128.598369,경상북도,안동시
서미,36.632108,128.566285,경상북도,안동시
서미2리.목현,36.626204,128.574448,경상북도,안동시
서안동IC,36.589382,128.618063,경상북도,안동시
서안동IC,36.589552,128.61864,경상북도,안동시
송지,36.592596,128.509406,경상북도,안동시
신양1리,36.610358,128.553887,경상북도,안동시
신양1리,36.606043,128.554238,경상북도,안동시
신양2리,36.616163,128.554735,경상북도,안동시
신양3리,36.627335,128.556078,경상북도,안동시
안동교도소,36.592969,128.598735,경상북도,안동시
안동종합물류단지,36.591406,128.607618,경상북도,안동시
어란리,36.587131,128.568866,경상북도,안동시
오동정,36.608559,128.608829,경상북도,안동시
오미1리,36.592571,128.521284,경상북도,안동시
오미2리,36.59399,128.500869,경상북도,안동시
절뒤,36.603282,128.537725,경상북도,안동시
국립종자원건너,36.588013,128.550495,경상북도,안동시
