County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
서울특별시,금천구,시흥1동,890번지 4호 대의빌딩 3층,녹십자요양병원,요양병원(일반요양병원),37.4523069,126.9018825
경기도,부천시,소사구,송내동 389-2번지,루카스병원,정신병원,37.4835815,126.7649351
전북특별자치도,전주시,완산구,서신동 805번지,지리산한방병원,한방병원,35.830928,127.1162645
부산광역시,동래구,온천2동,93번지 3호,의료법인 윤재의료재단 금정요양병원,요양병원(일반요양병원),,
부산광역시,연제구,연산동,739번지 6호,의료법인건강한사람들의료재단 프리마요양병원,요양병원(일반요양병원),35.1857732,129.0825112
충청남도,천안시,동남구,성황동 71-1 화정빌딩,의료법인 혜강의료재단 혜강병원,정신병원,36.8133726,127.1495886
충청남도,천안시,동남구,성황동 71번지 1호 1호,혜강병원,의사,36.8133726,127.1495886
광주광역시,서구,풍암동,1123번지 2호 2호,풍암한방병원,한의사,35.1254046,126.8794417
경기도,안성시,공도읍,"만정리 821번지 1호 성지프라자301,302,303호",미소플란트치과병원,치과병원,37.0000915,127.1711309
전라남도,순천시,조례동,571번지 1호 7필지,미즈여성아동병원,병원,34.9603928,127.5222377
부산광역시,중구,동광동2가,1,의료법인송산의료재단 해양요양병원,요양병원(일반요양병원),35.1009712,129.034889
경기도,화성시,양감면,사창리 808번지 10호,의료법인 승민의료재단 화성초록병원,정신병원,37.0918025,126.9585103
광주광역시,광산구,월계동,875번지 11호 11호,대화한방병원,한의사,35.2163541,126.8425476
전라남도,담양군,대덕면,운암리 364번지 15호 15호,아름다운 명문한방병원,한의사,35.2491085,127.0488527
전라남도,담양군,대덕면,운암리 364번지,아름다운 명문한방병원,한방병원,35.2491085,127.0488527
경상북도,경주시,성건동,340번지 4호,의료법인 송암의료재단 중앙요양병원,요양병원(일반요양병원),35.8433743,129.2068287
전북특별자치도,김제시,금구면,낙성리 359번지 25호,희망병원,정신병원,35.8074184,127.0011845
광주광역시,북구,신안동,120번지 1호 1호,경희하나로한방병원,한의사,35.1643917,126.9049833
경기도,용인시,기흥구,영덕동 986번지 10호,이음병원,병원,37.2749847,127.0714944
광주광역시,남구,구동,37번지 12호 12호,미소한방병원,한의사,35.1464284,126.9114167
인천광역시,서구,연희동,683번지 외2필지,인천연세병원,병원,37.5503197,126.6741554
전북특별자치도,익산시,영등동,260번지 24호,영등한방병원,한방병원,35.9504737,126.9726386
광주광역시,광산구,수완동,1152번지,KS병원,의사,35.1981838,126.8329036
광주광역시,광산구,수완동,1152번지,KS병원,종합병원,35.1981838,126.8329036
광주광역시,광산구,송정동,820번지 6호 6호,송정한방병원,한의사,35.1387372,126.7968219
광주광역시,서구,화정동,769번지 12호 12호,지성한방병원,한의사,35.1522725,126.8799736
서울특별시,강서구,등촌동,657번지 부민병원,부민병원,종합병원,37.5568505,126.8509851
광주광역시,광산구,운남동,456번지 123호 123호,광주21세기병원,의사,35.1765386,126.8180265
경기도,군포시,당정동,1013번지 6호 유영타운,의료법인 희망나눔의료재단 휴성심병원,정신병원,37.344009,126.948888
충청북도,청주시,흥덕구,"성화동 717,718번지3,4층",새빛병원,병원,,
충청북도,청주시,서원구,성화동 717번지,새빛병원,의사,36.6175222,127.4484051
충청남도,아산시,용화동,368번지 51호 2필지 51호,아산효요양병원,,36.7742153,126.9930839
충청남도,부여군,부여읍,저석리 23번지 6호 6호,의료법인 연화의료재단 부여요양병원,,36.3309731,126.9877009
광주광역시,서구,금호동,793번지 3호 3호,명인치과병원,치과의사,35.1319035,126.8582471
충청남도,부여군,부여읍,저석리 23번지 6호 외 1필지,의료법인연화의료재단 부여요양병원,요양병원(일반요양병원),36.3309731,126.9877009
광주광역시,북구,문흥동,1001번지 10호 10호,수림한방병원,한의사,35.1855955,126.9203514
광주광역시,서구,금호동,793번지 3호 5층,명인치과병원,치과병원,35.1319035,126.8582471
서울특별시,동대문구,용두동,740번지 1호,날개병원,병원,37.5816424,127.0294965
서울특별시,양천구,신정3동,1320번지 7호,서울특별시서남병원,종합병원,37.5127462,126.8323147
광주광역시,북구,용봉동,1345번지 2호 2호,토담한방병원,의사,35.1828603,126.8970428
서울특별시,동대문구,장안2동,"294번지 11호 ,369-3(6~9층)",참튼튼병원,병원,37.5731288,127.0689609
광주광역시,동구,학동,868번지 4호 4호,해피뷰삼성병원,의사,35.1327979,126.9280871
부산광역시,금정구,남산동,35번지 16호,의료법인좋은사람들의료재단 관자재요양병원,요양병원(일반요양병원),35.2615644,129.0928151
울산광역시,중구,남외동,"512번지 8호 외2필지 맘스빌딩(2~5,7층)",맘스여성병원,병원,35.5678524,129.350668
전라남도,순천시,조례동,1719번지 15호,순천우리병원,병원,34.9524264,127.5155985
전라남도,순천시,조례동,1719번지 15호 15호,순천우리병원,의사,34.9524264,127.5155985
인천광역시,미추홀구,주안동,1486번지 6호 주안요양병원,신주안요양병원,요양병원(일반요양병원),37.4509379,126.6831774
인천광역시,남동구,구월동,1244번지 13호,서울이룸병원,병원,37.4566792,126.7164234
서울특별시,동대문구,장안동,431번지 6호,맑은수병원,병원,37.5640958,127.0656649
광주광역시,서구,치평동,1218번지 1호 1호,삼무한방병원,한의사,35.1548793,126.8508954
경상북도,포항시,남구,해도동 54번지 4호,의료법인현보의료재단포항해도요양병원,요양병원(일반요양병원),36.0211833,129.3693394
광주광역시,북구,운암동,1081번지 1호 1호,광주굿모닝병원,의사,35.1848384,126.8714236
경상남도,양산시,491번지,2호,유성요양병원,요양병원(일반요양병원),,
경상남도,창원시,진해구,여좌동 812번지 8호 8,늘푸른요양병원,요양병원(일반요양병원),35.1527595,128.6715582
대구광역시,북구,복현2동,536번지 2호,뉴라이프병원,병원,35.8986666,128.6168587
광주광역시,북구,중흥3동,280번지 28호,튼튼정형외과병원,병원,,
광주광역시,북구,중흥동,280번지 28호 28호,튼튼정형외과병원,의사,35.1733856,126.9136628
서울특별시,동대문구,제기동,1046번지 4호,서울나은병원,병원,37.578781,127.0387196
서울특별시,동작구,사당동,"147번지 29호 3층 및 2,4층 일부",연세바른병원,병원,37.4861382,126.981811
충청북도,괴산군,문광면,흑석리 3번지,의료법인 동숙의료재단 벧엘기독병원,정신병원,36.7488614,127.8242176
경상북도,경산시,백천동,4번지 2호 2호,의료법인 근원의료재단 경산중앙병원,,35.8084384,128.7407453
경상북도,경산시,백천동,7번지 1호 외15필지,의)근원의료재단 경산중앙병원,종합병원,35.8056309,128.7473699
강원특별자치도,원주시,행구동,1440번지 1호,영광병원,병원,37.335834,127.9917033
강원특별자치도,원주시,단계동,1085-1 수협중앙회,센트럴병원,병원,37.3522088,127.9340218
광주광역시,서구,금호동,766번지 19호 19호,대웅한방병원,한의사,35.1340525,126.8595435
광주광역시,동구,학동,110번지 8호 8호,경희 秀 한방병원,한의사,35.1415409,126.9206924
광주광역시,남구,서동,47번지 19호 19호,예향한방병원,한의사,35.145565,126.9042011
광주광역시,서구,동천동,1267번지 2층,엘드림한방병원,한의사,35.171492,126.8667169
대전광역시,유성구,덕명동,171번지 6호 6호,큰우리요양병원,의사,36.3480448,127.2984721
부산광역시,사하구,당리동,324번지 5호,청림요양병원,요양병원(일반요양병원),35.1026915,128.9755388
경기도,용인시,처인구,마평동 735번지 2호,포브스요양병원,요양병원(일반요양병원),37.2351154,127.2105213
부산광역시,수영구,광안동,1070-9 상쾌한 빌딩,상쾌한병원,병원,35.1682129,129.1134733
경기도,수원시,영통구,영통동 958번지 1호 드림피아빌딩,베데스다병원,병원,37.255936,127.0746959
경기도,의정부시,가능동,"76번지 1호 외5필지 1,2,3,4층",연세하늘병원,정신병원,37.7320161,127.0139481
경상북도,안동시,옥동,640번지 6호 (2.3.4층),라온치과병원,치과병원,36.5633619,128.7037789
경상북도,안동시,옥동,640번지 6호 6호,라온치과병원,치과의사,36.5633619,128.7037789
대구광역시,달성군,다사읍,매곡리 1551번지 2호,한솔병원,병원,35.8573973,128.4662405
경기도,화성시,마도면,두곡리 418번지 2호,의료법인 정도의료재단 아미고병원,정신병원,37.2052263,126.7820174
광주광역시,광산구,쌍암동,657번지 6호 6호,미래한방병원,한의사,35.2184845,126.8421963
광주광역시,광산구,장덕동,1300번지,세계로병원,의사,35.1912561,126.8185542
광주광역시,광산구,장덕동,1300번지,세계로병원,병원,35.1912561,126.8185542
전북특별자치도,전주시,완산구,평화동1가 493번지 전주사랑병원,사랑요양병원,요양병원(일반요양병원),35.7917527,127.141399
광주광역시,북구,신안동,120번지 9호 9호,대한요양병원,의사,35.1643917,126.9049833
광주광역시,남구,주월동,1242번지 22호 2~5층,대한요양병원,요양병원(일반요양병원),35.1269313,126.8978327
광주광역시,남구,주월동,1197번지 2호 2호,마음손한방병원,한의사,35.1318158,126.9006593
경상남도,양산시,중부동,429번지 8호,양산중앙요양병원,요양병원(일반요양병원),35.3423087,129.0358639
광주광역시,광산구,수완동,961번지,광주수완병원,종합병원,35.1931809,126.8241888
경상남도,창원시,진해구,두동 1092번지,용원휴요양병원,요양병원(일반요양병원),35.1158731,128.7958518
광주광역시,서구,농성동,"418번지 18호 6층, 8~11층",밝은안과21병원,병원,35.1608163,126.8855188
광주광역시,서구,농성동,418번지 18호 18호,밝은안과21병원,의사,35.1608163,126.8855188
경기도,부천시,소사구,송내동 385-5번지,의료법인운천의료재단메디홀스요양병원,요양병원(일반요양병원),37.4832862,126.7674839
전북특별자치도,전주시,덕진구,산정동 857번지 2호,전주수한방병원,한방병원,35.8393043,127.1679877
부산광역시,북구,2277번지,"2호 4,6,7,8,9층",서울우리요양병원,요양병원(일반요양병원),,
서울특별시,구로구,구로동,1126번지 34호 금강빌딩,참튼튼병원,병원,37.4827342,126.9004812
경기도,부천시,오정구,여월동 335번지 정방프라자,한우리요양병원,요양병원(일반요양병원),37.5113864,126.8064855
경기도,광주시,경안동,20번지 61호,참조은병원,종합병원,37.4109676,127.2592762
경기도,용인시,수지구,죽전동 1491 단국대학교,단국대학교 치과대학 죽전치과병원,치과병원,37.3213433,127.1272236
충청남도,천안시,서북구,백석동 836번지,백석요양병원,,36.8214287,127.1275753
충청남도,천안시,서북구,백석동 836번지,백석요양병원,요양병원(일반요양병원),36.8214287,127.1275753
전라남도,목포시,행복동,1가 6,의료법인 항운의료재단 목포요양병원,요양병원(일반요양병원),34.7865683,126.3879096
전라남도,목포시,행복동1가,6번지 0호 0호,의료법인항운의료재단 목포요양병원,의사,34.7865683,126.3879096
경상남도,창원시,마산회원구,두척동 303번지 1호,의료법인태산의료재단 큰사랑요양병원,요양병원(일반요양병원),35.2364176,128.5469318
서울특별시,구로구,고척동,324 신원프라자,아나파한방병원,한방병원,37.4992917,126.863618
서울특별시,금천구,독산동,150번지 7호 새움병원,새움병원,병원,37.4743937,126.8978028
경상남도,창녕군,창녕읍,교리 286번지 3호,태황의료재단한성병원,병원,35.5419449,128.4935134
세종특별자치시,장군면,하봉리,441번지 5호 5호,공주세종요양병원,,36.5011537,127.1785366
경기도,부천시,원미구,"심곡동 383번지 8호 프리존 빌딩 6층(601,607,608호), 7층(701,707,708호)",수목요양병원,요양병원(일반요양병원),37.4858724,126.7811492
제주특별자치도,제주시,한림읍,대림리 1771번지 6호 6호,의료법인 평촌의료재단 제주대림요양병원,,33.418236,126.269036
제주특별자치도,제주시,한림읍,대림리 1771-1 제주한림병원,의료법인평촌의료재단 제주대림요양병원,요양병원(일반요양병원),33.418236,126.269036
광주광역시,서구,금호동,766번지 9호 9호,우리한방병원,한의사,35.1340525,126.8595435
인천광역시,부평구,산곡동,310-110 우암빌딩,다인이비인후과병원,병원,37.4876594,126.7088256
대전광역시,동구,가양동,288번지 6호,다솜요양병원,요양병원(일반요양병원),36.3441389,127.4435428
경기도,남양주시,평내동,579번지 3호 M2프라자 10층,온세병원,정신병원,37.6466961,127.2348222
경상남도,밀양시,삼랑진읍,안태리 산 59번지,좋은연인요양병원,요양병원(일반요양병원),35.417753,128.8676478
부산광역시,기장군,정관읍,매학리 748-2 프라임빌딩,정관우리아동병원,병원,35.3217186,129.1796155
인천광역시,연수구,연수동,220번지,경인권역재활병원,병원,37.418464,126.6895828
경상북도,경주시,용강동,1276번지 10호,의료법인 일원의료재단 늘푸른요양병원,요양병원(일반요양병원),35.8804568,129.2248615
광주광역시,동구,학동,867번지 3호 3호,천지인한방병원,한의사,35.1312923,126.9287785
서울특별시,마포구,용강동,"473-1 대현빌딩 지하층 , 지상2층~지상6층",서울연세병원,병원,37.5424722,126.9403041
경기도,성남시,수정구,태평동 6116번지,성남사랑의병원,정신병원,37.4433129,127.1275094
경기도,부천시,원미구,중동 1086번지 4호 하이병원,더만족병원,병원,37.5030385,126.7805486
광주광역시,동구,계림동,564번지 6호 6호,사과나무한방병원,한의사,35.1611683,126.919928
경상남도,창원시,진해구,용원동 1217번지 2호,의료법인 심연의료재단 세명병원,병원,35.1014991,128.813583
서울특별시,중구,명동1가,53번지 1호 7층,라임나무치과병원,치과병원,37.564016,126.9847229
광주광역시,북구,신안동,257번지 17호 17호,선 한방병원,한의사,35.1666967,126.8989832
전라남도,목포시,호남동,446번지,의료법인우성의료재단 목포실로암요양병원,,34.7955497,126.3868226
부산광역시,북구,덕천1동,389번지 4호,경희요양병원,요양병원(일반요양병원),35.2126191,129.0161664
서울특별시,강서구,등촌동,671 강서힘찬병원,강서힘찬병원,병원,37.5592162,126.8406583
광주광역시,광산구,신촌동,1113번지 1호 1호,은혜요양병원,한의사,35.1435667,126.804045
경상남도,김해시,삼계동,1502번지 2호 6~8층,삼성아동병원,병원,35.2602408,128.8687011
충청남도,당진시,읍내동,224번지 4호 진원스타타워,의료법인 이손의료재단 이손치과병원,치과병원,36.8948037,126.6309446
경기도,안산시,단원구,고잔동 724-4 부원프라자,안산자생한방병원,한방병원,37.3146412,126.8326433
광주광역시,동구,용산동,243번지 63호,광주소망병원,정신병원,35.1161524,126.9254915
광주광역시,동구,용산동,243번지 63호 63호,광주소망병원,의사,35.1161524,126.9254915
전북특별자치도,전주시,완산구,효자동3가 977번지 0호 0호,드림솔병원,의사,35.8299459,127.0946365
전북특별자치도,전주시,완산구,효자동3가 977번지,드림솔병원,병원,35.8299459,127.0946365
경상북도,포항시,북구,"죽도동 207-2 성원메디칼 3, 4층",상쾌한 항구병원,병원,36.0266174,129.3606368
서울특별시,서초구,서초동,1677번지 8호 프로비스타,모커리한방병원,한방병원,37.4947171,127.0182945
부산광역시,부산진구,개금동,197번지 5호 성원상떼뷰,(의)영님의료재단 개금중앙요양병원,요양병원(일반요양병원),35.1539807,129.025142
경기도,파주시,광탄면,신산리 188번지 118호,광탄현대병원,병원,37.7808283,126.8478307
광주광역시,북구,중흥동,709번지 1호 1호,현대한방병원,한의사,35.1615786,126.908156
부산광역시,기장군,기장읍,대변리 529번지 1호,의료법인뵈뵈의료재단복있는요양병원,요양병원(일반요양병원),35.2278765,129.2258973
전북특별자치도,전주시,완산구,중화산동1가 250번지 7호 전주나눔요양병원,의료법인 효일의료재단 나눔요양병원,요양병원(일반요양병원),35.8133741,127.1295706
대전광역시,동구,하소동,425번지 3호,대전광역시립제2노인전문병원,요양병원(일반요양병원),36.2131119,127.4404691
울산광역시,남구,신정동,1094번지 4호 4호,울산노인전문병원,,35.5315234,129.3081954
부산광역시,사상구,164번지,외 1필지,의료법인 은성의료재단 좋은부산요양병원,요양병원(일반요양병원),,
경기도,부천시,원미구,중동 1061-4번지,더블유진병원,정신병원,37.5053646,126.7760313
전라남도,신안군,압해읍,동서리 69번지 3호 3호,신안군공립요양병원,,34.8554332,126.3149221
인천광역시,부평구,부평5동,146번지 1호,나다의료재단 소망병원,병원,37.4974626,126.7298934
충청남도,홍성군,홍성읍,내법리 366번지 2호 2호,사회복지법인 유일원 홍성한국병원,의사,36.6132766,126.6765282
경기도,양주시,남면,신암리 153번지 8호,실로암노인전문병원,요양병원(노인병원),37.9170775,126.9652498
전북특별자치도,정읍시,수성동,582번지 1호,의료법인성은의료재단참조은병원,병원,35.5677856,126.8524794
경상북도,포항시,북구,장성동 113번지 1호 1호,더조은요양병원,한의사,36.081566,129.3907749
경상북도,포항시,북구,장성동 113번지 1호,더조은요양병원,요양병원(일반요양병원),36.081566,129.3907749
부산광역시,사하구,하단동,618-4 금동빌딩,부산맘아동병원,병원,35.1050539,128.9689953
경기도,시흥시,광석동,353번지 9호 경기도 노인전문 시흥병원,경기도립노인전문시흥병원,요양병원(노인병원),37.3881616,126.807576
인천광역시,남동구,논현동,677번지 4호 소래타워 302호 6~10층,의료법인 정진의료재단 영화병원,정신병원,37.4010761,126.73483
경상북도,구미시,원평동,1037번지 13호 13호,강남병원,의사,36.125713,128.3426147
경상남도,김해시,대청동,55-1,대민의료생활협동조합 온세상요양병원,요양병원(일반요양병원),35.1928754,128.7967975
광주광역시,광산구,송정동,1364번지,老世노세요양병원,한의사,35.1404104,126.7925681
광주광역시,광산구,수완동,1415번지,더블유 여성병원,의사,35.1897168,126.8230819
광주광역시,광산구,수완동,1415번지,더블유여성병원,병원,35.1897168,126.8230819
경상북도,포항시,북구,죽도동 40번지 9호 9호,시티요양병원,의사,36.0345595,129.3640113
경기도,부천시,소사구,"심곡본동 560-9번지 2층,3층",부천21세기병원,병원,37.4836171,126.7754459
부산광역시,동구,범일동,834번지 20호,보생요양병원,요양병원(일반요양병원),35.1411601,129.0599563
울산광역시,남구,신정2동,1231번지 11호,임요양병원,요양병원(일반요양병원),35.5332909,129.3097087
광주광역시,북구,삼각동,757번지 1호 1호,고려한방병원,한의사,35.1968374,126.9019343
경상남도,창원시,마산회원구,"석전동 224번지 16호 2층, 3층",라온치과병원,치과병원,35.2357357,128.5808776
전북특별자치도,김제시,금산면,용산리 301-26,의료법인지석의료재단신세계효병원,정신병원,35.7452949,127.0084371
대전광역시,유성구,하기동,533번지 2호,의료법인고운손의료재단고운마음요양병원,요양병원(일반요양병원),36.386874,127.3239609
대전광역시,유성구,봉명동,694번지 6호,의)밝은마음의료재단유성한가족요양병원,요양병원(일반요양병원),36.3558645,127.3508731
서울특별시,관악구,봉천동,"937번지 15호 2,3,4,5,6층",서울퍼스트병원,병원,37.4864847,126.9418041
부산광역시,동래구,온천1동,210번지 8호,의료법인 윤재의료재단 금강요양병원,요양병원(일반요양병원),35.2191974,129.0814617
광주광역시,광산구,운남동,414번지 8호 외5필지 8호,광산수완미래아동병원,의사,35.1754259,126.8195056
광주광역시,광산구,운남동,414번지 8호,광산수완미래아동병원,병원,35.1754259,126.8195056
광주광역시,광산구,신촌동,1113번지 1호 1호,신촌요양병원,의사,35.1435667,126.804045
충청남도,천안시,서북구,백석동 117번지,서울우리병원,병원,36.8244025,127.1234954
서울특별시,서초구,반포4동,44번지 3호,강남요양병원,요양병원(일반요양병원),37.4995961,127.0119142
강원특별자치도,속초시,교동,669-1,의료법인보광의료재단속초보광병원,종합병원,38.1981642,128.5784732
서울특별시,중구,을지로6가,18-79 국립중앙의료원,국립중앙의료원,종합병원,37.5674286,127.0060199
부산광역시,동래구,낙민동,289,의료법인 은빛의료재단 세하병원,병원,35.2006712,129.0872956
광주광역시,광산구,월계동,868번지 1호 1호,하나아동병원,의사,35.2172254,126.8441861
서울특별시,강북구,번동,463번지 44호,서울현대병원,병원,37.6404226,127.0293589
울산광역시,동구,전하동,653-2 상록수요양병원,상록수요양병원,요양병원(일반요양병원),35.5095066,129.4297577
전라남도,장성군,장성읍,기산리 489번지 5호,장성공립노인전문요양병원,요양병원(일반요양병원),35.3023328,126.7763621
경기도,부천시,오정구,작동 405번지,부천시립노인전문병원,요양병원(일반요양병원),37.5091718,126.8083451
서울특별시,강서구,내발산동,701번지 15호 덕산빌딩,서울대효병원,병원,37.552526,126.8357223
광주광역시,광산구,장덕동,1608번지,수완청연요양병원,한의사,35.1904073,126.81451
경기도,의정부시,의정부동,377-1,한서중앙병원,정신병원,37.7318918,127.0477237
경기도,남양주시,수동면,외방리 172-3외5,경기도립노인전문남양주병원,요양병원(일반요양병원),37.7381756,127.3093167
충청남도,천안시,서북구,두정동 633번지,두정이진병원,병원,36.826101,127.1305408
충청남도,천안시,서북구,두정동 633번지,두정이진병원,의사,36.826101,127.1305408
광주광역시,북구,양산동,249번지 23호 23호,하나한방병원,한의사,35.2097048,126.8742134
부산광역시,부산진구,당감동,967,의료법인 온그룹의료재단 온병원,종합병원,35.1576751,129.0500599
대구광역시,수성구,수성동3가,"12번지 1호 4,5,6층",수성한미병원,병원,35.8592392,128.619395
부산광역시,연제구,연산5동,704번지 1호,새항운병원,병원,35.1829102,129.0795756
서울특별시,양천구,목1동,"404번지 156호 대경프라자 ( 3층, 5층, 6층)",목동자생한방병원,한방병원,37.5246143,126.8773726
서울특별시,강서구,등촌동,664번지 11호 천수빌딩,새빛요양병원,요양병원(일반요양병원),37.5584174,126.8451828
부산광역시,해운대구,좌동,1435번지,인제대학교 해운대백병원,종합병원,35.1734862,129.1823911
부산광역시,금정구,서동,207번지 8호,온사랑병원,정신병원,35.2152678,129.1083635
광주광역시,서구,화정동,"134번지 18호 (1,5,6,7층) 18호",광천한방병원,한의사,35.1375383,126.8656843
대전광역시,중구,유천2동,207번지 9호,의료법인대전석천의료재단 섬김요양병원,요양병원(일반요양병원),36.3193937,127.3977492
광주광역시,북구,오룡동,1115번지 6호 6호,첨단우암한방병원,한의사,35.2197268,126.8531992
강원특별자치도,춘천시,동면,만천리 811번지 5호,춘천시노인전문병원,요양병원(노인병원),37.8819424,127.7569495
인천광역시,계양구,작전동,708-3,성로요양병원,요양병원(일반요양병원),37.5251165,126.7340863
서울특별시,노원구,상계동,292번지 1호 와우쇼핑몰 5층,다인치과병원,치과병원,37.655338,127.0637723
경기도,안산시,상록구,이동 716-12 캠퍼스타운,안산연세병원,정신병원,37.3084656,126.8523953
경기도,고양시,일산동구,"중산동 1813 일산 조은프라자 3층,401~404,407,409호,6층,7층",일산아르고요양병원,요양병원(일반요양병원),37.6750341,126.7870783
경기도,용인시,기흥구,"영덕동 974번지 1호 하워드힐하우스 2,3,4,5,6,7,8,9,10층",하워드힐병원,병원,37.2778479,127.0714714
경상남도,양산시,물금읍,범어리 2762번지 1호 부산대학교한방병원,양산부산대학교한방병원,한방병원,35.3251523,129.0068556
강원특별자치도,원주시,소초면,수암리 797번지 5호,원주성모병원,병원,37.3931751,127.9839855
충청남도,천안시,서북구,쌍용동 395번지 9호 9호,미즈나래여성병원,의사,36.793095,127.1259881
경기도,성남시,분당구,야탑동 360-5,분당척병원,병원,37.4129183,127.1292895
경상남도,사천시,사천읍,평화리 1번지 15호,사천서울아동병원,병원,35.0807049,128.092154
부산광역시,사하구,다대동,1074번지,라파요양병원,요양병원(일반요양병원),35.0578548,128.9708054
인천광역시,계양구,계산동,1063-11,의료법인 삼정의료재단 삼정병원,정신병원,37.5391571,126.7349318
경기도,부천시,원미구,중동 1159번지 2호,부천미소요양병원,요양병원(일반요양병원),37.5030456,126.7631122
광주광역시,서구,양동,"137번지 지하1층,1~5층",백세요양병원,요양병원(일반요양병원),35.1495264,126.9084852
광주광역시,서구,양동,137번지,백세요양병원,의사,35.1495264,126.9084852
경상남도,김해시,삼정동,618번지 11호,의료법인 리드의료재단 다정한요양병원,요양병원(일반요양병원),35.2280769,128.8941947
충청북도,충주시,앙성면,돈산리 168번지 2호,의료법인 목민의료재단 충주성모요양병원,요양병원(일반요양병원),37.1006505,127.7893143
전라남도,여수시,문수동,49번지 4호,의료법인 주영의료재단 동인요양병원,요양병원(일반요양병원),34.758772,127.699147
전라남도,여수시,문수동,49번지 4호 4호,의료법인주영의료재단 동인요양병원,,34.758772,127.699147
부산광역시,수영구,광안2동,174번지 3호,광안 더힐 요양병원,요양병원(일반요양병원),35.1530132,129.1162241
충청남도,보령시,청라면,장산리 828번지 8호 보령시립노인전문병원,보령시립노인전문병원,요양병원(노인병원),36.406361,126.6096251
광주광역시,북구,임동,100번지 67호 67호,그린요양병원,의사,35.1640675,126.8937488
충청남도,보령시,청라면,장산리 828번지 8호 8호,보령시립노인전문병원,의사,36.406361,126.6096251
대전광역시,유성구,봉명동,1017번지 2호 2호,바로세움병원,의사,36.352175,127.345414
경기도,성남시,중원구,도촌동 576번지,좋은이웃요양병원,요양병원(일반요양병원),37.4158309,127.1510055
경기도,고양시,일산동구,"마두동 798-1 삼희골드프라자 5,6,7,9층 902호",연세서울병원,정신병원,37.6538875,126.777145
전북특별자치도,순창군,순창읍,순화리 112-6 2층,의료법인희망의료재단희망병원,병원,35.3769496,127.1403373
인천광역시,연수구,동춘동,937번지 3호,의료법인 나사렛의료재단 나사렛국제병원,종합병원,37.4086446,126.6708126
경기도,남양주시,평내동,579 하나프라자,제이팍마음병원,정신병원,37.6466961,127.2348222
경기도,용인시,처인구,김량장동 294-16 메디타워 2층일부(201호) 및 3~10층,로하스용인요양병원,요양병원(일반요양병원),37.2350514,127.1986371
전북특별자치도,군산시,나운1동,743-7,의료법인 관주의료재단 정다운병원,병원,35.9716469,126.6989311
경상북도,상주시,도남동,산 57번지 52호,상주시립요양병원,요양병원(일반요양병원),36.4375237,128.2392074
부산광역시,동래구,온천1동,449번지 6호,의료법인 온의료재단 신세계요양병원,요양병원(일반요양병원),35.2157504,129.0795822
서울특별시,도봉구,창동,650-46 강북힘찬병원,의료법인 상원의료재단 강북힘찬병원,병원,37.6456822,127.0334069
충청북도,청주시,서원구,사직1동 265번지 31호,카톨릭병원,병원,36.6377259,127.4787717
충청북도,청주시,서원구,사직동 265번지 31호 31호,카톨릭병원,의사,36.6377259,127.4787717
경기도,고양시,일산동구,중산동 1666-4 대산타운,의료법인상록의료재단화정병원,정신병원,37.6840508,126.7792406
경기도,고양시,일산동구,마두1동 848번지 대한생명 일산사옥 12층,연세플라워치과병원,치과병원,37.6645177,126.790399
전북특별자치도,전주시,덕진구,인후동1가 594번지 14호,누가한방병원,한방병원,35.8360721,127.1505069
서울특별시,서초구,반포동,"736번지 9호 지하4층~9층/반포동 735-26 외1(지1층,2~4층)",고도일병원,병원,37.5073847,127.0222977
충청남도,천안시,서북구,"불당동 739번지 데이지앤빌딩 5층, 7층",참조은치과병원,치과의사,36.8100545,127.1109391
충청남도,천안시,서북구,불당동 1537-2,참조은치과병원,치과병원,36.8132876,127.1082702
대구광역시,서구,내당동,458번지 48호,제이병원,병원,35.8560695,128.5488561
강원특별자치도,원주시,개운동,"434번지 9,10",내안에병원,정신병원,37.3341109,127.9482508
광주광역시,서구,치평동,1281번지 1호 1호,청연한방병원,한의사,35.1449748,126.8413166
인천광역시,남동구,간석동,895,국제바로병원,병원,37.4653387,126.693436
강원특별자치도,삼척시,도계읍,심포리 197번지 4호,도경요양병원,요양병원(일반요양병원),37.1804431,129.0352849
서울특별시,송파구,송파1동,20번지 8호 지하2층~지상7층,강남힘찬병원,병원,37.5067497,127.1089429
경기도,고양시,일산동구,마두동 806번지 강촌마을6단지아파트,일산자생한방병원,한방병원,37.649691,126.7802958
서울특별시,강서구,화곡동,377-8 강서케이병원,강서케이병원,병원,37.5374117,126.8367265
경상남도,김해시,주촌면,천곡리 1210,의료법인 송파의료재단 가야요양병원,요양병원(일반요양병원),35.2249259,128.839027
인천광역시,계양구,갈현동,77번지 1호 노인치매요양병원,인천제2시립노인치매요양병원,요양병원(일반요양병원),37.5748574,126.7289525
경상북도,칠곡군,왜관읍,금남리 310번지,칠곡군립 노인요양병원,요양병원(일반요양병원),35.9255715,128.4122694
충청북도,제천시,청전동,27번지 1호 1호,의료법인 솔트의료재단 예성요양병원,,37.1497105,128.2178299
충청북도,제천시,청전동,27-1,의료법인솔트의료재단예성요양병원,요양병원(일반요양병원),37.1546385,128.2175884
서울특별시,강남구,역삼동,"642번지 7호 2층,3층일부",선한목자병원,병원,37.5012586,127.0354659
경기도,남양주시,진접읍,장현리 663번지,현대병원,종합병원,37.7155371,127.179717
